549,0.34,34.16,0.31,30.94,0.28,28.36,0.26,26.43,0.25,25.46,0.04,4.19,
551,0.34,34.16,0.31,30.94,0.29,28.68,0.26,26.43,0.25,25.46,0.05,4.83,
553,0.34,34.16,0.31,30.94,0.29,28.68,0.26,26.43,0.25,25.46,0.05,4.51,
555,0.34,34.48,0.31,31.26,0.28,28.36,0.27,26.75,0.26,25.78,0.05,4.83,
557,0.34,34.16,0.31,30.94,0.29,29.00,0.27,26.75,0.25,25.46,0.05,4.51,
559,0.34,34.48,0.31,31.26,0.29,28.68,0.26,26.43,0.25,25.46,0.05,5.16,
561,0.35,34.80,0.31,31.26,0.29,29.00,0.26,26.43,0.26,25.78,0.05,4.83,
563,0.35,34.80,0.31,31.26,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.83,
565,0.34,34.48,0.31,31.26,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.83,
567,0.35,34.80,0.31,31.26,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.51,
569,0.35,34.80,0.31,31.26,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.51,
571,0.35,34.80,0.31,31.26,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.51,
573,0.34,34.48,0.31,31.26,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.83,
575,0.34,34.48,0.31,31.26,0.29,29.00,0.27,26.75,0.26,26.10,0.05,4.51,
577,0.35,34.80,0.32,31.58,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.51,
579,0.35,34.80,0.31,31.26,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.51,
581,0.34,34.48,0.32,31.58,0.29,29.00,0.27,26.75,0.26,25.78,0.05,4.83,
583,0.35,34.80,0.32,31.58,0.29,29.00,0.27,27.07,0.26,26.10,0.05,5.16,
585,0.35,34.80,0.32,31.58,0.29,29.33,0.27,27.07,0.26,25.78,0.05,4.83,
587,0.35,34.80,0.32,31.58,0.29,29.33,0.27,27.07,0.26,25.78,0.05,4.51,
589,0.35,34.80,0.32,31.58,0.29,29.33,0.27,27.07,0.26,26.10,0.05,5.48,
591,0.35,34.80,0.32,31.58,0.29,29.00,0.27,27.07,0.26,26.10,0.05,5.16,
593,0.35,35.13,0.32,31.58,0.29,29.33,0.27,27.07,0.26,26.10,0.05,4.83,
595,0.35,35.13,0.32,31.90,0.30,29.65,0.27,27.07,0.26,26.10,0.05,4.51,
597,0.35,35.13,0.32,31.58,0.29,29.33,0.27,27.39,0.26,26.10,0.06,5.80,
599,0.35,34.80,0.32,31.90,0.30,29.65,0.27,27.39,0.26,26.10,0.05,4.51,
601,0.35,35.13,0.32,31.90,0.29,29.33,0.27,27.39,0.26,26.10,0.06,6.12,
603,0.35,35.13,0.32,31.90,0.29,29.33,0.27,27.07,0.26,26.43,0.05,4.51,
605,0.35,35.13,0.32,31.90,0.29,29.33,0.27,27.39,0.26,26.43,0.05,5.48,
607,0.35,35.45,0.32,31.90,0.29,29.33,0.27,27.39,0.26,26.43,0.05,4.51,
609,0.35,35.13,0.32,31.90,0.29,29.33,0.27,27.39,0.26,26.43,0.05,5.16,
611,0.35,35.13,0.32,32.23,0.30,29.65,0.27,27.39,0.26,26.43,0.05,4.83,
613,0.35,35.45,0.32,32.23,0.30,29.97,0.27,27.39,0.26,26.43,0.05,5.16,
615,0.35,35.45,0.32,32.23,0.30,29.65,0.28,27.71,0.26,26.43,0.05,5.16,
617,0.35,35.45,0.32,32.23,0.30,29.65,0.27,27.39,0.26,26.43,0.05,4.83,
619,0.35,35.45,0.32,32.23,0.30,29.97,0.28,27.71,0.27,26.75,0.05,5.16,
621,0.35,35.45,0.32,32.23,0.30,29.97,0.27,27.39,0.26,26.43,0.05,4.83,
623,0.35,35.45,0.32,32.23,0.30,29.97,0.28,27.71,0.27,26.75,0.05,5.16,
625,0.36,35.77,0.32,32.23,0.30,29.65,0.28,27.71,0.27,26.75,0.05,4.83,
627,0.36,35.77,0.32,32.23,0.30,29.97,0.28,27.71,0.26,26.43,0.05,5.16,
629,0.36,35.77,0.32,32.23,0.30,29.97,0.28,27.71,0.27,26.75,0.05,5.16,
631,0.36,35.77,0.32,32.23,0.30,30.29,0.28,27.71,0.27,26.75,0.06,5.80,
633,0.36,35.77,0.32,32.23,0.30,30.29,0.28,27.71,0.27,26.75,0.04,4.19,
635,0.36,35.77,0.33,32.55,0.30,29.97,0.28,27.71,0.27,26.75,0.06,5.80,
637,0.36,35.77,0.33,32.55,0.30,29.97,0.28,27.71,0.27,26.75,0.04,4.19,
639,0.36,35.77,0.33,32.55,0.30,30.29,0.28,28.04,0.27,26.75,0.05,5.48,
642,0.36,35.77,0.33,32.55,0.30,29.97,0.28,27.71,0.27,26.75,0.05,4.51,
644,0.36,36.09,0.33,32.55,0.30,29.97,0.28,27.71,0.26,26.43,0.05,5.48,
646,0.36,35.77,0.33,32.55,0.30,29.97,0.28,28.04,0.27,27.07,0.05,5.16,
648,0.36,35.77,0.33,32.55,0.30,30.29,0.28,28.04,0.27,26.75,0.05,5.48,
650,0.36,35.77,0.33,32.55,0.30,30.29,0.28,28.04,0.27,26.75,0.05,5.16,
652,0.36,35.77,0.33,32.55,0.30,29.97,0.28,28.04,0.27,27.07,0.05,5.48,
654,0.36,36.09,0.33,32.55,0.30,30.29,0.28,28.04,0.27,26.75,0.05,4.83,
656,0.36,36.09,0.33,32.55,0.30,30.29,0.28,28.04,0.27,27.07,0.06,5.80,
658,0.36,36.09,0.33,32.55,0.30,29.97,0.28,28.04,0.27,27.07,0.05,4.83,
660,0.36,36.09,0.33,32.55,0.30,30.29,0.28,28.04,0.27,27.07,0.05,5.48,
662,0.36,36.09,0.33,32.87,0.31,30.62,0.28,28.36,0.27,27.07,0.05,5.16,
664,0.36,36.09,0.33,32.55,0.30,30.29,0.28,28.04,0.27,27.07,0.05,5.48,
666,0.36,36.09,0.33,32.87,0.30,30.29,0.28,28.04,0.27,27.39,0.05,5.16,
668,0.36,36.09,0.33,32.87,0.30,30.29,0.28,28.36,0.27,27.39,0.05,5.16,
670,0.36,36.42,0.33,32.87,0.31,30.62,0.28,28.36,0.27,27.07,0.05,5.48,
672,0.36,36.09,0.33,32.87,0.30,30.29,0.28,28.04,0.27,27.07,0.05,5.16,
674,0.36,36.09,0.33,32.87,0.31,30.62,0.28,28.36,0.27,27.07,0.06,5.80,
676,0.36,36.09,0.33,32.87,0.31,30.62,0.28,28.04,0.27,27.39,0.05,5.16,
678,0.36,36.09,0.33,33.19,0.31,30.62,0.28,28.04,0.27,27.07,0.05,5.16,
680,0.36,36.09,0.33,32.87,0.31,30.62,0.28,28.04,0.27,27.39,0.05,5.16,
682,0.36,36.09,0.33,32.87,0.31,30.62,0.28,28.36,0.27,27.39,0.05,5.16,
684,0.36,36.09,0.33,33.19,0.31,30.62,0.28,28.04,0.27,27.07,0.05,5.16,
686,0.36,36.09,0.33,32.87,0.30,30.29,0.28,28.04,0.27,27.39,0.05,5.16,
688,0.36,36.09,0.33,32.87,0.30,30.29,0.28,28.36,0.27,27.39,0.05,4.51,
690,0.36,36.09,0.33,32.87,0.31,30.62,0.28,28.36,0.27,27.07,0.05,5.48,
692,0.36,36.09,0.33,33.19,0.31,30.62,0.28,28.36,0.27,27.39,0.05,5.16,
694,0.36,36.09,0.33,33.19,0.31,30.62,0.28,28.04,0.27,27.39,0.05,5.16,
696,0.36,36.09,0.33,33.19,0.31,30.94,0.28,28.36,0.27,27.39,0.05,4.83,
698,0.36,36.09,0.33,33.19,0.31,30.62,0.28,28.36,0.27,27.39,0.06,5.80,
700,0.36,36.42,0.33,33.19,0.31,30.62,0.28,28.36,0.27,27.39,0.05,4.51,
702,0.36,36.09,0.33,33.19,0.31,30.94,0.28,28.36,0.27,27.39,0.05,5.16,
704,0.36,36.42,0.33,33.19,0.31,30.62,0.28,28.36,0.27,27.39,0.05,5.16,
706,0.36,36.42,0.33,33.19,0.31,30.94,0.28,28.36,0.27,27.39,0.05,5.16,
708,0.36,36.42,0.33,33.19,0.31,30.62,0.29,28.68,0.28,27.71,0.05,5.48,
710,0.36,36.42,0.33,33.19,0.31,30.94,0.29,28.68,0.28,27.71,0.22,21.59,
712,0.36,36.42,0.33,33.19,0.31,30.94,0.29,28.68,0.28,27.71,0.22,21.59,
714,0.37,36.74,0.34,33.52,0.31,30.94,0.29,28.68,0.28,27.71,0.22,21.59,
716,0.37,37.06,0.34,33.52,0.31,30.94,0.29,28.68,0.28,27.71,0.22,21.59,
718,0.37,36.74,0.34,33.52,0.31,30.94,0.29,28.68,0.28,27.71,0.22,21.59,
720,0.37,36.74,0.34,33.52,0.31,30.94,0.29,28.68,0.28,27.71,0.22,21.59,
722,0.37,36.74,0.34,33.52,0.31,30.94,0.29,28.68,0.28,27.71,0.21,21.27,
724,0.37,37.06,0.34,33.52,0.31,31.26,0.29,28.68,0.28,27.71,0.22,21.59,
726,0.37,37.06,0.34,33.52,0.31,31.26,0.29,28.68,0.28,27.71,0.22,21.59,
728,0.37,37.06,0.34,33.52,0.31,31.26,0.29,29.00,0.28,27.71,0.22,21.59,
730,0.37,37.06,0.34,33.52,0.31,31.26,0.29,28.68,0.28,28.04,0.22,21.59,
732,0.37,37.06,0.34,33.52,0.32,31.58,0.29,28.68,0.28,27.71,0.22,21.59,
734,0.37,37.38,0.34,33.84,0.32,31.58,0.29,28.68,0.28,28.04,0.22,21.59,
736,0.37,37.38,0.34,33.84,0.31,31.26,0.29,29.00,0.28,28.04,0.21,21.27,
738,0.37,37.38,0.34,33.84,0.32,31.58,0.29,29.00,0.28,28.04,0.22,21.59,
740,0.37,37.38,0.34,33.84,0.32,31.58,0.29,29.00,0.28,28.04,0.22,21.59,
742,0.37,37.38,0.34,33.84,0.31,31.26,0.29,29.00,0.28,28.04,0.22,21.59,
744,0.37,37.38,0.34,33.84,0.32,31.58,0.29,29.00,0.28,28.04,0.22,21.59,
746,0.37,37.06,0.34,33.84,0.32,31.58,0.29,29.00,0.28,28.04,0.22,21.59,
748,0.37,37.38,0.34,33.84,0.31,31.26,0.29,29.00,0.28,28.04,0.22,21.59,
750,0.37,37.38,0.34,33.84,0.32,31.58,0.29,29.00,0.28,28.04,0.22,21.59,
752,0.37,37.38,0.34,34.16,0.32,31.58,0.29,29.00,0.28,28.04,0.22,21.91,
754,0.37,37.38,0.34,33.84,0.32,31.90,0.29,29.33,0.28,28.36,0.21,21.27,
756,0.38,37.71,0.34,34.16,0.32,31.58,0.29,29.00,0.28,28.36,0.22,21.59,
758,0.37,37.38,0.34,34.16,0.32,31.58,0.29,29.00,0.28,28.36,0.22,21.59,
760,0.37,37.38,0.34,34.16,0.32,31.90,0.29,29.00,0.28,28.36,0.22,21.59,
762,0.37,37.38,0.34,34.16,0.32,31.58,0.29,29.33,0.28,28.36,0.22,21.59,
764,0.37,37.06,0.34,33.84,0.32,31.90,0.29,29.33,0.28,28.36,0.22,21.59,
766,0.37,37.06,0.34,34.16,0.32,31.90,0.29,29.33,0.28,28.36,0.22,21.59,
768,0.37,37.06,0.34,34.16,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.59,
770,0.37,36.74,0.34,34.16,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.59,
772,0.37,36.74,0.34,34.16,0.32,31.90,0.30,29.65,0.29,28.68,0.22,21.59,
774,0.37,36.74,0.34,34.16,0.32,31.58,0.29,29.33,0.28,28.36,0.22,21.59,
776,0.37,36.74,0.34,34.16,0.32,31.90,0.30,29.65,0.28,28.36,0.22,21.59,
778,0.36,36.42,0.34,34.16,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.59,
780,0.36,36.42,0.34,33.84,0.32,31.90,0.29,29.33,0.28,28.36,0.22,21.59,
782,0.36,36.42,0.34,34.16,0.32,31.90,0.30,29.65,0.29,28.68,0.22,21.59,
784,0.36,36.42,0.34,33.84,0.32,31.90,0.29,29.33,0.29,28.68,0.21,21.27,
786,0.36,36.42,0.34,33.84,0.32,31.90,0.30,29.65,0.29,28.68,0.22,21.59,
788,0.36,36.42,0.34,33.84,0.32,31.90,0.30,29.65,0.29,28.68,0.21,21.27,
790,0.36,36.09,0.34,33.84,0.32,31.90,0.30,29.65,0.29,28.68,0.22,21.59,
792,0.36,36.09,0.34,33.84,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.91,
794,0.36,36.09,0.34,33.84,0.32,31.58,0.30,29.65,0.29,28.68,0.22,21.59,
796,0.36,36.09,0.34,33.84,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.59,
798,0.35,35.45,0.34,33.84,0.32,31.90,0.30,29.65,0.29,28.68,0.22,21.59,
800,0.35,35.45,0.34,33.84,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.91,
802,0.35,35.45,0.34,33.84,0.32,31.90,0.30,29.65,0.29,28.68,0.22,21.59,
804,0.35,35.13,0.34,33.52,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.91,
806,0.35,35.13,0.34,33.52,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.59,
808,0.35,34.80,0.34,33.52,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.59,
810,0.35,34.80,0.34,33.52,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.59,
812,0.35,34.80,0.34,33.52,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.59,
814,0.35,34.80,0.33,33.19,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.91,
816,0.34,34.48,0.33,33.19,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.59,
818,0.34,34.16,0.33,33.19,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.91,
820,0.34,34.48,0.33,33.19,0.32,31.90,0.29,29.00,0.29,28.68,0.22,21.91,
822,0.34,34.16,0.33,33.19,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.91,
824,0.34,34.16,0.33,33.19,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.91,
826,0.34,34.16,0.33,33.19,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.91,
828,0.34,34.16,0.33,32.87,0.32,31.90,0.29,29.33,0.29,28.68,0.22,21.91,
830,0.34,34.48,0.33,32.87,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.91,
832,0.34,34.16,0.33,32.87,0.32,31.58,0.29,29.33,0.29,28.68,0.22,21.91,
834,0.34,34.48,0.33,32.87,0.32,31.58,0.29,29.33,0.29,29.00,0.22,22.24,
836,0.34,34.48,0.33,32.87,0.32,31.58,0.29,29.33,0.29,28.68,0.22,22.24,
838,0.34,34.48,0.33,32.87,0.32,31.58,0.30,29.65,0.29,29.00,0.22,22.24,
840,0.34,34.48,0.33,32.87,0.31,31.26,0.30,29.65,0.29,28.68,0.22,22.24,
842,0.34,34.48,0.33,32.87,0.32,31.90,0.30,29.65,0.29,29.00,0.22,21.91,
844,0.34,34.48,0.33,32.87,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
846,0.34,34.16,0.33,32.87,0.32,31.90,0.30,29.65,0.29,29.00,0.22,21.91,
848,0.34,34.16,0.33,32.87,0.32,31.58,0.30,29.65,0.29,29.33,0.22,21.91,
850,0.34,34.16,0.33,32.87,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
852,0.34,34.16,0.33,32.87,0.32,31.90,0.30,29.65,0.29,29.00,0.22,21.91,
854,0.34,33.84,0.33,32.87,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
856,0.34,33.84,0.33,32.55,0.32,31.58,0.30,29.97,0.29,29.33,0.22,21.91,
858,0.34,33.84,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
860,0.34,34.16,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
862,0.34,33.84,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
864,0.34,33.84,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
866,0.34,33.84,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
868,0.34,33.52,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
870,0.34,33.52,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.33,0.22,21.91,
872,0.34,33.52,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
874,0.34,33.52,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
876,0.34,33.52,0.33,32.55,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
878,0.33,33.19,0.33,32.55,0.31,31.26,0.30,29.65,0.29,29.00,0.22,21.91,
880,0.34,33.52,0.33,32.55,0.31,31.26,0.30,29.65,0.29,29.00,0.22,21.91,
882,0.34,33.52,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.00,0.22,21.91,
884,0.34,33.52,0.32,32.23,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.91,
886,0.34,33.52,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.00,0.22,21.91,
888,0.34,33.52,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.00,0.22,21.91,
890,0.33,33.19,0.32,32.23,0.31,30.94,0.29,29.33,0.29,29.00,0.22,21.91,
892,0.34,33.52,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
894,0.34,33.52,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.00,0.22,21.59,
896,0.33,33.19,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
898,0.33,33.19,0.32,32.23,0.32,31.58,0.30,29.65,0.29,29.00,0.22,21.59,
900,0.33,33.19,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
902,0.33,33.19,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
904,0.33,33.19,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.59,
906,0.33,33.19,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
908,0.33,33.19,0.32,31.90,0.32,31.58,0.30,29.65,0.29,29.33,0.22,21.59,
910,0.33,32.87,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
912,0.33,32.87,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.59,
914,0.33,32.87,0.32,31.90,0.31,31.26,0.30,29.65,0.30,29.65,0.22,21.91,
916,0.33,32.87,0.32,32.23,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
918,0.33,32.87,0.32,31.90,0.31,31.26,0.30,29.65,0.30,29.65,0.22,21.91,
921,0.33,32.87,0.32,31.90,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.59,
923,0.33,32.87,0.32,31.90,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.59,
925,0.33,32.87,0.32,31.90,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.59,
927,0.33,32.87,0.32,31.90,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.59,
929,0.33,32.87,0.32,31.90,0.31,31.26,0.30,29.97,0.29,29.33,0.22,21.91,
931,0.33,32.87,0.32,31.90,0.32,31.58,0.30,29.97,0.30,29.65,0.22,21.91,
933,0.33,32.87,0.32,31.90,0.31,30.94,0.30,29.97,0.29,29.33,0.22,21.91,
935,0.33,32.87,0.32,31.90,0.32,31.58,0.30,29.97,0.29,29.33,0.22,21.59,
937,0.33,32.87,0.32,31.90,0.32,31.58,0.30,29.97,0.30,29.65,0.22,21.91,
939,0.33,32.55,0.32,31.90,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.59,
941,0.33,32.55,0.32,31.90,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.59,
943,0.33,32.55,0.32,31.90,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.91,
945,0.33,32.55,0.32,31.90,0.32,31.58,0.30,29.97,0.30,29.65,0.22,21.59,
947,0.33,32.55,0.32,31.90,0.31,30.94,0.30,29.97,0.29,29.33,0.22,21.59,
949,0.33,32.55,0.32,31.58,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.59,
951,0.33,32.55,0.32,31.90,0.31,31.26,0.30,29.97,0.29,29.33,0.22,21.91,
953,0.32,32.23,0.32,31.58,0.31,31.26,0.30,29.97,0.29,29.33,0.22,21.59,
955,0.32,32.23,0.32,31.58,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.91,
957,0.33,32.55,0.32,31.58,0.31,31.26,0.30,29.97,0.29,29.33,0.22,21.59,
959,0.32,32.23,0.32,31.58,0.31,30.94,0.30,29.97,0.30,29.65,0.22,21.91,
961,0.32,32.23,0.32,31.58,0.31,30.94,0.30,29.97,0.29,29.33,0.22,21.59,
963,0.32,32.23,0.32,31.58,0.31,31.26,0.30,29.65,0.30,29.65,0.22,21.59,
965,0.32,32.23,0.32,31.58,0.31,30.94,0.30,29.97,0.29,29.33,0.22,21.59,
967,0.32,32.23,0.32,31.58,0.31,30.94,0.30,29.97,0.30,29.65,0.22,21.59,
969,0.32,32.23,0.32,31.58,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.91,
971,0.32,32.23,0.32,31.58,0.31,30.94,0.30,29.97,0.29,29.33,0.22,21.59,
973,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
975,0.32,31.90,0.31,31.26,0.31,31.26,0.30,29.97,0.30,29.65,0.22,21.91,
977,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
979,0.32,31.90,0.31,31.26,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.59,
981,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.30,29.65,0.22,21.91,
983,0.32,31.58,0.31,31.26,0.31,30.94,0.30,29.65,0.30,29.65,0.22,21.91,
985,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.30,29.65,0.22,21.59,
987,0.32,31.90,0.31,31.26,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.59,
989,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.30,29.65,0.22,21.91,
991,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
993,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
995,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
997,0.32,31.90,0.31,31.26,0.31,31.26,0.30,29.65,0.29,29.33,0.22,21.59,
999,0.32,31.58,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1001,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1003,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1005,0.32,31.58,0.31,31.26,0.31,30.94,0.30,29.65,0.30,29.65,0.22,21.59,
1007,0.32,31.90,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1009,0.32,31.58,0.31,31.26,0.31,30.94,0.29,29.33,0.30,29.65,0.22,21.59,
1011,0.32,31.58,0.31,31.26,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1013,0.32,31.58,0.31,30.94,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.59,
1015,0.32,31.58,0.31,30.94,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1017,0.32,31.58,0.31,30.94,0.31,30.94,0.30,29.65,0.30,29.65,0.22,21.91,
1019,0.31,31.26,0.31,31.26,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1021,0.32,31.58,0.31,30.94,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1023,0.31,31.26,0.31,30.94,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1025,0.31,31.26,0.31,30.94,0.31,30.62,0.30,29.65,0.30,29.65,0.22,21.91,
1027,0.31,31.26,0.31,30.94,0.31,30.62,0.30,29.65,0.30,29.65,0.22,21.91,
1029,0.31,31.26,0.31,30.94,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1031,0.32,31.58,0.31,30.94,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1033,0.31,31.26,0.31,30.94,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1035,0.32,31.58,0.31,30.94,0.31,30.62,0.30,29.65,0.30,29.65,0.22,21.59,
1037,0.31,31.26,0.31,30.94,0.31,30.62,0.30,29.65,0.30,29.65,0.22,21.91,
1039,0.31,31.26,0.31,30.94,0.31,30.62,0.29,29.33,0.29,29.33,0.22,21.91,
1041,0.31,31.26,0.31,30.94,0.30,30.29,0.30,29.65,0.29,29.33,0.22,21.91,
1043,0.31,31.26,0.31,30.62,0.31,30.94,0.29,29.33,0.29,29.33,0.22,21.91,
1045,0.31,31.26,0.31,30.94,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1047,0.31,31.26,0.31,30.94,0.30,30.29,0.29,29.33,0.29,29.33,0.22,21.91,
1049,0.31,31.26,0.31,30.94,0.31,30.94,0.30,29.65,0.29,29.33,0.22,21.91,
1051,0.31,31.26,0.31,30.94,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1053,0.31,31.26,0.31,30.62,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1055,0.31,30.94,0.31,30.62,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1057,0.31,30.94,0.31,30.62,0.31,30.62,0.30,29.65,0.29,29.33,0.22,21.91,
1059,0.31,30.94,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,21.91,
1061,0.31,30.94,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,22.24,
1063,0.31,30.94,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,21.91,
1065,0.31,30.94,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,21.91,
1067,0.31,30.94,0.31,30.62,0.30,30.29,0.29,29.33,0.29,29.33,0.22,21.91,
1069,0.31,30.94,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,21.91,
1071,0.31,30.94,0.31,30.62,0.30,30.29,0.29,29.33,0.29,29.33,0.22,22.24,
1073,0.31,30.94,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,21.91,
1075,0.31,30.62,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,21.91,
1077,0.31,30.62,0.31,30.62,0.30,30.29,0.29,29.33,0.29,29.33,0.22,21.91,
1079,0.31,30.62,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.33,0.22,22.24,
1081,0.31,30.94,0.31,30.62,0.30,30.29,0.29,29.33,0.29,29.33,0.22,22.24,
1083,0.31,30.62,0.31,30.62,0.30,30.29,0.29,29.33,0.29,29.00,0.22,21.91,
1085,0.31,30.62,0.31,30.62,0.31,30.62,0.29,29.33,0.29,29.00,0.22,21.91,
1087,0.31,30.62,0.30,30.29,0.30,30.29,0.29,29.33,0.29,29.33,0.22,21.91,
1089,0.31,30.62,0.30,30.29,0.30,30.29,0.29,29.33,0.29,29.00,0.22,21.91,
1091,0.31,30.62,0.30,30.29,0.30,30.29,0.29,29.00,0.29,29.00,0.22,22.24,
1093,0.30,30.29,0.30,30.29,0.30,30.29,0.29,29.33,0.29,29.00,0.22,21.91,
1095,0.31,30.62,0.30,30.29,0.30,30.29,0.29,29.00,0.29,29.00,0.22,21.91,
